2020-11-05 16:12:19,168 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,168 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,173 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,174 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,176 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,176 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,179 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,181 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,185 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,185 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,188 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,189 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,191 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,192 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,195 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,195 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,198 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,198 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,200 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,201 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,205 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,207 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,210 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,210 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,214 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,215 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,220 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,220 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,223 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,223 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,227 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,227 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,231 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,231 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,234 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,235 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,237 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,237 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,239 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
